[0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.002857, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.0, 0.002857, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.001429, 0.004286, 0.001429, 0.0, 0.888571, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.062857, 0.001429, 0.002857]
[0.002857, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.002857, 0.002857, 0.0, 0.001429, 0.001429, 0.002857, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.008571, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.004286, 0.004286, 0.0, 0.002857, 0.002857, 0.0, 0.001429, 0.937143, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.002857, 0.002857]
[0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.004286, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.004286, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.004286, 0.002857, 0.0, 0.002857, 0.011429, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.011429, 0.0, 0.002857, 0.001429, 0.0, 0.0, 0.924286, 0.007143]
[0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.001429, 0.0, 0.004286, 0.0, 0.0, 0.001429, 0.004286, 0.002857, 0.002857, 0.002857, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.004286, 0.001429, 0.001429, 0.0, 0.951429, 0.002857]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.001429, 0.002857, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.002857, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.004286, 0.0, 0.0, 0.0, 0.0, 0.002857, 0.001429, 0.002857, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.002857, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.952857]
[0.002857, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.002857, 0.0, 0.001429, 0.001429, 0.0, 0.002857, 0.004286, 0.001429, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.002857, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.0, 0.001429, 0.001429, 0.0, 0.002857, 0.001429, 0.0, 0.0, 0.001429, 0.948571]
[0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.001429, 0.001429, 0.0, 0.002857, 0.0, 0.0, 0.002857, 0.002857, 0.001429, 0.001429, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.004286, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.95, 0.002857, 0.0, 0.0, 0.002857, 0.0, 0.001429, 0.001429]
[0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.002857, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.002857, 0.001429, 0.002857, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.004286, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.947143]
[0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.004286, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.002857, 0.002857, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.002857, 0.002857, 0.0, 0.005714, 0.0, 0.0, 0.0, 0.954286]
[0.0, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.004286, 0.0, 0.001429, 0.0, 0.0, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.0, 0.0, 0.001429, 0.001429, 0.002857, 0.002857, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.002857, 0.0, 0.002857, 0.001429, 0.0, 0.0, 0.002857, 0.001429, 0.002857, 0.955714]
[0.0, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.002857, 0.0, 0.002857, 0.001429, 0.001429, 0.0, 0.0, 0.002857, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.002857, 0.002857, 0.002857, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.002857, 0.001429, 0.001429, 0.001429, 0.001429, 0.004286, 0.951429, 0.0]
[0.001429, 0.001429, 0.002857, 0.0, 0.001429, 0.0, 0.0, 0.002857, 0.001429, 0.001429, 0.001429, 0.0, 0.002857, 0.002857, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.002857, 0.001429, 0.001429, 0.0, 0.001429, 0.005714, 0.0, 0.0, 0.001429, 0.004286, 0.004286, 0.001429, 0.941429]
[0.0, 0.0, 0.002857, 0.0, 0.002857, 0.0, 0.001429, 0.004286, 0.001429, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.002857, 0.002857, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.011429, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.942857]
[0.0, 0.002857, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.002857, 0.001429, 0.002857, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.004286, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.001429, 0.001429, 0.0, 0.005714, 0.002857, 0.0, 0.001429, 0.002857, 0.002857, 0.0, 0.945714]
[0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.001429, 0.002857, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.004286, 0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.002857, 0.001429, 0.001429, 0.002857, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.007143, 0.0, 0.0, 0.0, 0.002857, 0.001429, 0.0, 0.005714, 0.0, 0.937143, 0.0]
[0.0, 0.0, 0.002857, 0.0, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.004286, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.0, 0.002857, 0.0, 0.002857, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002857, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.954286, 0.002857]
[0.0, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.002857, 0.001429, 0.0, 0.002857, 0.0, 0.002857, 0.002857, 0.002857, 0.0, 0.002857, 0.0, 0.001429, 0.0, 0.004286, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.002857, 0.0, 0.0, 0.002857, 0.001429, 0.0, 0.0, 0.001429, 0.004286, 0.0, 0.001429, 0.001429, 0.004286, 0.0, 0.941429, 0.002857]
[0.002857, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.001429, 0.001429, 0.002857, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.011429, 0.001429, 0.002857, 0.001429, 0.001429, 0.0, 0.0, 0.941429]
[0.0, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.001429, 0.002857, 0.002857, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.002857, 0.0, 0.001429, 0.001429, 0.002857, 0.004286, 0.001429, 0.0, 0.001429, 0.0, 0.03, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.924286]
[0.001429, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.007143, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.002857, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.004286, 0.002857, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.002857, 0.001429, 0.042857, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.001429, 0.912857]
[0.0, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.004286, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002857, 0.0, 0.002857, 0.002857, 0.001429, 0.001429, 0.002857, 0.002857, 0.002857, 0.032857, 0.0, 0.001429, 0.001429, 0.0, 0.002857, 0.008571, 0.914286, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.0]
[0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.002857, 0.0, 0.001429, 0.001429, 0.002857, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.002857, 0.001429, 0.004286, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.005714, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.068571, 0.0, 0.004286, 0.0, 0.0, 0.0, 0.005714, 0.874286, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.002857, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.002857, 0.0, 0.001429, 0.0, 0.004286, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002857, 0.001429, 0.001429, 0.001429, 0.0, 0.004286, 0.007143, 0.0, 0.0, 0.001429, 0.0, 0.002857, 0.001429, 0.001429, 0.002857, 0.0, 0.001429, 0.0, 0.0, 0.028571, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.004286, 0.918571]
[0.001429, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002857, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.002857, 0.001429, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.002857, 0.001429, 0.0, 0.0, 0.0, 0.007143, 0.0, 0.001429, 0.001429, 0.0, 0.002857, 0.005714, 0.942857, 0.001429]
[0.0, 0.001429, 0.002857, 0.001429, 0.001429, 0.0, 0.005714, 0.002857, 0.001429, 0.0, 0.0, 0.002857, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.002857, 0.002857, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.004286, 0.0, 0.0, 0.002857, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.947143, 0.001429]
[0.001429, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.114286, 0.077143, 0.072857, 0.001429, 0.001429, 0.001429, 0.001429, 0.108571, 0.281429, 0.094286, 0.0, 0.002857, 0.0, 0.0, 0.04, 0.127143, 0.048571, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.002857, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.002857, 0.0, 0.002857, 0.0, 0.004286, 0.001429, 0.0, 0.0, 0.001429, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.162857, 0.382857, 0.004286, 0.0, 0.002857, 0.0, 0.004286, 0.195714, 0.207143, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.007143, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.0]
[0.001429, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.004286, 0.0, 0.11, 0.244286, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.474286, 0.125714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002857, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.004286, 0.001429, 0.001429, 0.0, 0.002857, 0.001429, 0.0, 0.001429, 0.002857]
[0.001429, 0.0, 0.0, 0.004286, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.047143, 0.092857, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.757143, 0.055714, 0.0, 0.0, 0.002857, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.002857, 0.004286, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.002857, 0.0, 0.007143]
[0.0, 0.002857, 0.0, 0.001429, 0.004286, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.048571, 0.08, 0.001429, 0.001429, 0.001429, 0.001429, 0.001429, 0.637143, 0.187143, 0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.002857, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.002857, 0.001429, 0.0, 0.0, 0.001429, 0.001429]
[0.0, 0.001429, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.02, 0.0, 0.082857, 0.0, 0.001429, 0.002857, 0.002857, 0.001429, 0.001429, 0.832857, 0.0, 0.0, 0.0, 0.002857, 0.012857, 0.001429, 0.008571, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004286, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.001429, 0.004286]
[0.002857, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002857, 0.002857, 0.017143, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.932857, 0.0, 0.0, 0.002857, 0.001429, 0.002857, 0.001429, 0.0, 0.001429, 0.001429, 0.002857, 0.002857, 0.002857, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.002857, 0.001429, 0.0, 0.0]
[0.001429, 0.001429, 0.001429, 0.002857, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.001429, 0.0, 0.0, 0.004286, 0.0, 0.017143, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.012857, 0.921429, 0.0, 0.0, 0.0, 0.004286, 0.004286, 0.001429, 0.002857, 0.001429, 0.0, 0.002857, 0.001429, 0.001429, 0.0, 0.002857, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002857]
[0.002857, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.005714, 0.0, 0.018571, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.044286, 0.884286, 0.004286, 0.001429, 0.0, 0.002857, 0.004286, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.004286, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.004286, 0.0, 0.0, 0.001429, 0.0, 0.0]
[0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.005714, 0.0, 0.0, 0.001429, 0.002857, 0.002857, 0.0, 0.001429, 0.008571, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.015714, 0.925714, 0.002857, 0.001429, 0.0, 0.004286, 0.001429, 0.001429, 0.002857, 0.0, 0.0, 0.001429, 0.002857, 0.001429, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.002857, 0.001429, 0.0, 0.001429]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.007143, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.008571, 0.942857, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.001429, 0.002857, 0.001429, 0.001429, 0.0, 0.002857, 0.001429, 0.002857, 0.001429, 0.001429, 0.0, 0.002857, 0.004286, 0.001429]
[0.0, 0.002857, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.002857, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.002857, 0.002857, 0.002857, 0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.945714, 0.001429, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.0, 0.002857, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.002857, 0.001429, 0.0, 0.002857, 0.0, 0.001429, 0.0, 0.0]
[0.001429, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.002857, 0.0, 0.0, 0.004286, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.951429, 0.0, 0.001429, 0.0, 0.002857, 0.001429, 0.001429, 0.004286, 0.0, 0.002857, 0.0, 0.002857, 0.002857, 0.002857, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 0.001429, 0.0, 0.004286, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.001429, 0.0, 0.001429, 0.004286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.947143, 0.0, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.002857, 0.002857, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.001429, 0.001429, 0.005714, 0.0, 0.001429, 0.001429, 0.001429, 0.002857, 0.002857]
[0.0, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.002857, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.0, 0.0, 0.001429, 0.0, 0.001429, 0.002857, 0.948571, 0.001429, 0.001429, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.0, 0.0, 0.0, 0.001429, 0.002857, 0.0, 0.004286, 0.0, 0.002857, 0.002857, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.001429, 0.0, 0.002857]
[0.001429, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.0, 0.001429, 0.0, 0.002857, 0.0, 0.0, 0.0, 0.005714, 0.001429, 0.002857, 0.0, 0.001429, 0.0, 0.001429, 0.942857, 0.007143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.001429, 0.004286, 0.0, 0.001429, 0.001429, 0.001429, 0.001429, 0.001429, 0.001429, 0.002857, 0.001429, 0.004286, 0.0, 0.0, 0.0, 0.0, 0.001429, 0.0]
